eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85060185471,10.1109/ISGTEurope.2018.8571804,,,Provision of Frequency-Containment-Reserve by Electric Vehicles: Impact of Technical Requirements,cp,Conference Paper,Borne O.,60122384;60106066,CentraleSupélec - Paris-Saclay;Laboratoire Génie Industriel,Gif-sur-Yvette;Chatenay-Malabry,France;France,3,"Borne, Olivier;Petit, Marc;Perez, Yannick",57190806475;24766431400;24177047000,60122384;60122384;60106066,2018-12-10,10 December 2018,"Proceedings - 2018 IEEE PES Innovative Smart Grid Technologies Conference Europe, ISGT-Europe 2018",,21100895301,,Conference Proceeding,,,8571804,,"As the share of Renewable Energy Sources is increasing as well as Electric Vehicles sales, storage of Vehicles is now studied as a potential provider of flexibility products, such as reserve. As offering this service is remunerated, it would allow to decrease Total Cost of Ownership of Electric Vehicles and to facilitate their adoption. However, provision should satisfy technical requirements as well as mobility needs. In this paper, we analyze how degrees of freedom in the technical requirements, such as dead-band or possibility of over-solicitation could increase provision of reserve and reduce constraints on mobility needs.",Electric Vehicles | Frequency Containment Reserve,3,0,,,,undefined,
2-s2.0-85053499034,10.1016/j.compind.2018.08.009,S0166361517307376,,An activity-based modelling framework for quantifying occupants’ energy consumption in residential buildings,ar,Article,Leroy Y.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,2,"Leroy, Yann;Yannou, Bernard",55860799691;6602469780,60106017;60106017,2018-12-01,December 2018,Computers in Industry,01663615,19080,,Journal,103,,,1-13,"The residential building is a major energy consumer and pollution source worldwide. The shift towards constructing energy-efficient buildings is impelling higher performance. In sustainable building, occupants become a major source of uncertainty in energy consumption. Yet, energy simulation tools often account for occupant behaviour through predefined fixed consumption profiles. Therefore, energy and buildings experts are in need for more precise methods for better forecasting the influence of occupants on the building performance. An activity-based framework for quantifying occupant-related energy consumption is proposed. The energy consumption is quantified per domestic activity as a function of households’ socio-demographic and economic attributes. The aggregation of such domestic activity energy consumption provides an accurate estimation of the household energy consumption per daily, monthly and annually periods. First, a literature review about residential energy consumption and the existing modelling approaches is presented. Second, a systematic breakdown structure of energy end-uses is proposed. The activity-based framework is then introduced. An application example is demonstrated together with simulation results. Finally, model's utility is outlined and its possible implications are discussed.",Domestic activity | Energy modelling framework | Household profile | Occupant behaviour | Residential building | Simulation model,15,0,repositoryam,Green,,undefined,
2-s2.0-85053383787,10.1016/j.rser.2018.09.014,S1364032118306622,,Willingness to pay for electric vehicles in island regions: The case of Tenerife (Canary Islands),re,Review,Ramos-Real F.J.,60106017;60009891;60003044;114686095,Université Paris-Saclay;ESSEC Business School;Universidad de la Laguna;Institut VEDECOM,Gif-sur-Yvette;Cergy-Pontoise;San Cristobal de La Laguna;Versailles,France;France;Spain;France,4,"Ramos-Real, Francisco J.;Ramírez-Díaz, Alfredo;Marrero, Gustavo A.;Perez, Yannick",6507737228;57191748441;16067187600;24177047000,60003044;60003044;60003044;60106017-114686095-60009891,2018-12-01,December 2018,Renewable and Sustainable Energy Reviews,13640321,27567,18790690,Journal,98,,,140-149,"Electric vehicles (EVs) could be a solution to reduce final energy consumption and carbon emissions in the road transport sector. Moreover, the mobility characteristics of drivers (i.e., their average driving distance) fit better with current EV technical features on a small island than in the mainland. This paper analyzes willingness-to-change (WTC) and willingness-to-pay (WTP) for an EV in Tenerife (Canary Islands), both of which are key factors for understanding potential for EV penetration. WTC and WTP in Tenerife island are estimated based on data collected through a face-to-face survey-based contingent valuation approach. We go on to assess the impact of a set of explanatory variables on both WTC and WTP, in order to characterize the representative profile of a potential EV buyer. Informing on the basic properties of an EV and environmental concerns are found to be key factors for WTC, while income level, mobility patterns, environmental concerns and attitude-to-tech of potential buyers are found to be important factors for WTP.",Contingent valuation method | Early adopters | Electric vehicles | Island regions | Willingness to pay,27,0,,,MINECO,ECO2016-76818-C3-2-P,Ministerio de Economía y Competitividad
2-s2.0-85051135197,10.1016/j.esr.2018.08.004,S2211467X18300646,,Interconnecting isolated electrical systems. The case of Canary Islands,ar,Article,Ramos-Real F.J.,60106066;60106017;60003044,Laboratoire Génie Industriel;Université Paris-Saclay;Universidad de la Laguna,Chatenay-Malabry;Gif-sur-Yvette;San Cristobal de La Laguna,France;France;Spain,4,"Ramos-Real, Francisco J.;Barrera-Santana, Josue;Ramírez-Díaz, Alfredo;Perez, Yannick",6507737228;57216330263;57191748441;24177047000,60003044;60003044;60003044;60106017-60106066,2018-11-01,November 2018,Energy Strategy Reviews,2211467X,21100199818,,Journal,22,,,37-46,"This paper aims to quantify, from an economic and environmental lens, the impacts of the interconnection Tenerife–La Gomera in terms of energy independence, emissions and costs. Alternatively, the development of La Gomera as an isolated system through a high deployment of renewable energies and energy storage systems is also assessed. The results reveal that the interconnection is the most promising alternative in terms of cost, emissions and energy independence, provided that generation is powered by NG. If not, the isolated development mainly based on electric batteries and photovoltaic systems would be the best option. The results of this work may be very useful for policy-makers and energy planners in other territories with similar characteristics.",Battery energy storage | Electric interconnections | Energy storage systems | Isolated systems | Levelised cost of energy | Pumped-hydro energy storage,18,0,,,,undefined,
2-s2.0-85049085832,10.1016/j.rser.2018.06.039,S1364032118304751,,Interactions between electric mobility and photovoltaic generation: A review,re,Review,Hoarau Q.,60106247;60106066;120878247;114686095,Réseaux Innovation Territoires et Mondialisation;Laboratoire Génie Industriel;Palais Brongniart;Institut VEDECOM,Sceaux;Chatenay-Malabry;Paris;Versailles,France;France;France;France,2,"Hoarau, Quentin;Perez, Yannick",57194480301;24177047000,60106247-120878247;60106247-60106066-114686095,2018-10-01,October 2018,Renewable and Sustainable Energy Reviews,13640321,27567,18790690,Journal,94,,,510-522,"Photovoltaic generation and electric mobility are disruptive technologies in the power and transport sectors, and both pose challenges for power grids. The scholarship has focused on potential synergies when these two technologies are combined, and recent research shows that interactions between photovoltaic generation and electric mobility could decrease the overall burden on power grids, and empower one technology with the other's specificities. Electric vehicles (EV) could use photovoltaic energy (PV) and benefit from cheap carbon-free electricity for charging. In return, PV systems could use the bi-directional flexibility of EV batteries to maximize their self-consumption. As these synergies operate, economic spillovers from these technologies are expected to improve, thus further leveraging their joint deployment. Here we develop a systematic framework to review the various underlying conditions for synergy as they have been studied in the literature. It emerges that this synergy is driven by technical as well as economic factors. First, it happens in the mid-scale spatial configuration (large workplace buildings and charging stations) and less obviously at other scales (eg. households, territories) and in technologically diversified systems. Second, although under-studied in the literature, the economic context (level of cooperation between stakeholders, regulation and policy, etc.) of interactions between PV and EV is crucial for successful synergy. Finally, we identify several remaining issues with these conditions that warrant further research.",Electric vehicle | Photovoltaic energy | Smart grids,82,0,repositoryam,Green,,undefined,
2-s2.0-85055548346,10.1109/ICMAE.2018.8467624,,,On Fairness in the Network Air Traffic Flow Management with Rerouting,cp,Conference Paper,Hamdan S.,60106017;60070813;60049947,Université Paris-Saclay;University of Sharjah;Université de Tunis,Gif-sur-Yvette;Sharjah;Tunis,France;United Arab Emirates;Tunisia,6,"Hamdan, Sadeque;Cheaitou, Ali;Jouini, Oualid;Jemai, Zied;Alsyouf, Imad;Bettayeb, Maamar",56684707100;25026693900;18535501100;6507811827;6508126366;7003970897,60070813-60106017;60070813;60106017;60049947;60070813;60070813,2018-09-18,18 September 2018,"Proceedings of 2018 9th International Conference on Mechanical and Aerospace Engineering, ICMAE 2018",,21100883311,,Conference Proceeding,,,8467624,100-105,"This paper presents a fairness model for the network air traffic flow management with rerouting under deterministic capacity. In addition to ground delay and air delay, the model provides control on the aircraft speed through the control of the time spent in each sector, and the ability to reroute the aircraft to avoid or reduce delays. The model covers two aspects of fairness, which are delay distribution and flights reversal. The model outperforms existing works in terms of the number of delayed flights per time period as well as the total and maximum delay.",air delay | air traffic flow management | fairness | ground delay | rerouting | reversal,8,0,repositoryam,Green,UoS,undefined,University of Sharjah
2-s2.0-85046702732,10.1016/j.resconrec.2018.05.007,S0921344918301769,,What about the circular economy of vehicles in the U.S.? An extension of the analysis done in the EU by Saidani et al. (2017),sh,Short Survey,Saidani M.,60106017;60014439,"Université Paris-Saclay;University of California, Davis",Gif-sur-Yvette;Davis,France;United States,5,"Saidani, Michael;Kendall, Alissa;Yannou, Bernard;Leroy, Yann;Cluzel, François",57190437409;8323560800;6602469780;55860799691;55099201800,60106017;60014439;60106017;60106017;60106017,2018-09-01,September 2018,"Resources, Conservation and Recycling",09213449,26424,18790658,Journal,136,,,287-288,,,6,0,repositoryam,Green,,undefined,
2-s2.0-85042438000,10.1177/1063293X18756718,,,Organizational reshuffling to facilitate coordinated decisions in complex projects,ar,Article,Ventroux J.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,3,"Ventroux, Julien;Marle, Franck;Vidal, Ludovic Alexandre",55003817200;24776529800;24777696200,60106017;60106017;60106017,2018-09-01,1 September 2018,Concurrent Engineering Research and Applications,1063293X,26644,15312003,Journal,26,3,,299-309,"Oil and gas development projects are characterized by numerous contractual agreements. This forms a complex organization, with the challenge to coordinate diverse and interrelated stakeholders at different moments in the project. A critical issue is the communication and coordination between actors on cross-boundaries decisions. This is notably due to the classical definition of organizational boundaries, with several physical packages and, of course, several contractors. The approach consists in, first, modeling interdependencies between project elements such as product components, activities, and organizational entities. Second, some complex phenomena such as propagation chains and loops are identified, in order to anticipate potential undesired consequences if those are not properly managed. Third, an organizational reshuffling is computed, based on the double objective of incorporating at best within clusters the critical interactions and the critical complex phenomena. Results show an improvement on both objectives compared to current organization, meaning that communication and coordination about some crucial cross-boundaries decisions are expected to be facilitated within and between clusters. An industrial application in the oil and gas sector is introduced in order to highlight possible benefits and implementation strategies for such an approach.",clustering | complex project management | coordination | loops | project organization | propagation chains | risk management,4,0,repositoryvor,Green,,undefined,
2-s2.0-85041108541,10.1080/00207543.2017.1418988,,,Kitting optimisation in Just-in-Time mixed-model assembly lines: assigning parts to pickers in a hybrid robot–operator kitting system,ar,Article,Boudella M.E.A.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,3,"Boudella, Mohamed El Amine;Sahin, Evren;Dallery, Yves",57200396741;15842692700;7003389028,60106017;60106017;60106017,2018-08-18,18 August 2018,International Journal of Production Research,00207543,27656,1366588X,Journal,56,16,,5475-5494,"With increasing components’ variety in mixed-model assembly lines, industrials show interest in kitting operations using robots. This paper deals with a hybrid kitting system that consists of a robot and an operator working in series to deliver parts to a Just-In-Time mixed-model assembly line. We develop a mathematical model that optimally assigns stock keeping units to either the robot or the operator so that the cycle time of the overall system is optimised. To test the model, a case study from the automotive sector is presented and a sensitivity analysis is carried out on relevant system parameters.",hybrid kitting | line feeding | minimax optimisation | robot | workload balancing,40,0,,,,undefined,
2-s2.0-85052330487,10.1109/SYSOSE.2018.8428697,,,A methodology for architecting collaborative product service system of systems,cp,Conference Paper,Hein A.M.,60106017;60002624;112915467,Université Paris-Saclay;Renault;Knowledge Inside,Gif-sur-Yvette;Boulogne-Billancourt;Versailles,France;France;France,4,"Hein, Andreas M.;Chazal, Yann;Boutin, Samuel;Jankovic, Marija",36945707200;57203573291;57203575104;36908829100,60106017;60002624;112915467;60106017,2018-08-07,7 August 2018,"2018 13th System of Systems Engineering Conference, SoSE 2018",,21100874905,,Conference Proceeding,,,8428697,53-59,"Product service systems (PSS) can be understood as an innovation/business strategy that includes a set of products and services that are realized by an actor network. More recently, PSS that comprise System of Systems (SoS) have been of increasing interest, notably in the transportation (autonomous vehicle infrastructures, multi-modal transportation) and energy sector (smart grids). Architecting such PSS-SoS goes beyond classic SoS engineering, as they are often driven by new technology, without an a priori client and actor network, and thus, a much larger number of potential architectures. However, it seems that neither the existing PSS nor SoS literature provides solutions to how to architect such PSS. This paper presents a methodology for architecting PSS-SoS that are driven by technological innovation. The objective is to design PSS-SoS architectures together with their value proposition and business model from an initial technology impact assessment. For this purpose, we adapt approaches from the strategic management, business modeling, PSS and SoS architecting literature. We illustrate the methodology by applying it to the case of an automobile PSS.",business model | collaborative services | PSS | service engineering | system architecture | system of systems | value proposition,9,0,,,,undefined,
2-s2.0-85046372297,10.1016/j.enpol.2018.04.019,S0301421518302350,,Market integration or bids granularity to enhance flexibility provision by batteries of electric vehicles,ar,Article,Borne O.,60122384;60106247,CentraleSupélec - Paris-Saclay;Réseaux Innovation Territoires et Mondialisation,Gif-sur-Yvette;Sceaux,France;France,3,"Borne, Olivier;Perez, Yannick;Petit, Marc",57190806475;24177047000;24766431400,60122384;60106247;60122384,2018-08-01,August 2018,Energy Policy,03014215,29403,,Journal,119,,,140-148,"For several years the European Commission has been advocating the creation of integrated electricity markets. After the wholesale market, the establishment of a common reserve market has begun with cooperation related to a Frequency Containment Reserve (FCR), a common platform for the cross-border procurement of primary reserves. The aim of this paper is to study the implications of the decision of the French regulator to join the FCR Cooperation. Two aspects will be analyzed: 1) the cost of procurement and the increase in social welfare thanks to cross-border procurement and 2) implications for the arrival of new entrants such as aggregators of distributed resources (Electric Vehicles fleet are considered in our survey). We conclude that joining the FCR Cooperation will have a negative impact on the participation of aggregators and might not play a useful role in lowering costs for the procurement of reserves. We propose new rules to solve these issues.",Aggregator | Electric vehicles | Frequency containment reserve | Market integration,18,0,,,,undefined,
2-s2.0-85021796986,10.1016/j.resconrec.2017.06.017,S0921344917301714,,Heavy vehicles on the road towards the circular economy: Analysis and comparison with the automotive industry,ar,Article,Saidani M.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,4,"Saidani, Michael;Yannou, Bernard;Leroy, Yann;Cluzel, François",57190437409;6602469780;55860799691;55099201800,60106017;60106017;60106017;60106017,2018-08-01,August 2018,"Resources, Conservation and Recycling",09213449,26424,18790658,Journal,135,,,108-122,"With 270 million light vehicles and 20 million heavy-duty and off-road (HDOR) vehicles in use in the European Union, automotive and HDOR industries are two major sectors in the European economy. Each year, 12 million light vehicles plus 1 million HDOR vehicles reach their end-of-life. In a context of circular economy, following questions are of growing concern. To what extent is the circular economy achieved and implemented in the automotive and HDOR sectors? What industrial practices and regulations are prevalent and commendable in the light of the circular economy? While the end-of-life management of light vehicles − subjected to the ELV Directive 2000/53/EC – is widely studied in literature, the end-of-life stage of HDOR vehicles has been neglected for a long time from a research perspective. To fill this gap, extensive literature survey and in-depth investigations on the industrial ground are conducted. Key factors – i.e. regulations, business models and markets evolution, new and emerging technologies integration – affecting the circular economy performance of automotive and HDOR sectors are analysed. Notably, not only lessons learned from best industrial practices but also remaining challenges for a more circular economy are highlighted. Both industries are compared through the four buildings blocks of the circular economy and the four possible feedback loops defined by the Ellen MacArthur Foundation. As a result, this research contribution could lead to practical applications, for instance, in supporting industrial practitioners or policy makers to realize the opportunities and challenges of closing the loops of HDOR vehicles from different perspectives.",Automotive | CE implementation | CE strategies | Circular economy | End-of-life management | Heavy vehicles,67,0,repositoryam,Green,,undefined,
2-s2.0-85046172210,10.1016/j.apenergy.2018.04.009,S0306261918305518,,An integrated framework for operational flexibility assessment in multi-period power system planning with renewable energy production,ar,Article,Abdin A.F.,60106017;60029873;60023256,Université Paris-Saclay;Electricité de France;Politecnico di Milano,Gif-sur-Yvette;Paris;Milan,France;France;Italy,2,"Abdin, Adam F.;Zio, Enrico",57224782100;7005289082,60106017-60029873;60106017-60029873-60023256,2018-07-15,15 July 2018,Applied Energy,03062619,28801,,Journal,222,,,898-914,"This paper proposes an integrated framework for operational flexibility assessment in power system planning with a significant share of intermittent renewable energy sources (RES). The framework proposed includes: (i) the formulation of an integrated generation expansion planning (GEP) and unit commitment (UC) model accounting for key short-term technical constraints, (ii) the elaboration of accurate and systematic horizon reduction methods to alleviate the computational burden of the resulting large-sized optimization problems and (iii) the definition of suitable metrics for the operational flexibility assessment of the obtained plans. The framework is applied to a ten year planning horizon of a realistically sized case study representing the national power system of France, under several scenarios of RES penetration levels and carbon limits, spanning levels of up to 50%. The importance of incorporating the detailed short-term constraints within long-term planning models is shown. The results of the assessment show that, under high renewable energy penetration, neglecting the short-term constraints may lead to plans significantly short on flexibility, reaching shortage levels of up to 50% in frequency and several GWs in magnitude. Also, the load not served reaches levels of up to 3% and carbon emission is underestimated by up to 60%. Furthermore, the results highlight the importance of relying on suitable quantitative metrics for operational flexibility assessment in power systems planning rather than solely relying on generic performance measures, such as system costs and mixes of power plants, which are shown not to sufficiently reflect the flexibility levels of the obtained plans.",Flexibility metrics | Generation expansion planning | Operational flexibility | Optimization | Renewable energy penetration | Unit commitment,61,0,repositoryvor,Green,,undefined,
2-s2.0-85048158319,10.1016/j.jclepro.2018.04.079,S0959652618310989,,Feasibility assessment of the use of steam sourced from nuclear plants for French factories considering spatial configuration,ar,Article,Leurent M.,60106017;60011447,Université Paris-Saclay;CEA Grenoble,Gif-sur-Yvette;Grenoble,France;France,4,"Leurent, Martin;Da Costa, Pascal;Sylvestre, Sébastien;Berthélemy, Michel",57194009808;55984832000;57202395874;40660930000,60106017;60106017;60011447;60106017,2018-07-10,10 July 2018,Journal of Cleaner Production,09596526,19167,,Journal,189,,,529-538,"This paper provides the basis for the analysis and planning of industrial symbiosis in France, through the most efficient use of existing technologies. The French power mix has largely relied on nuclear plants and, despite an expected decrease of the installed capacity, these thermal plants could remain in the long term. Nuclear plants emit a significant amount of heat into the surrounding environment. Transferring some of this heat to nearby industrial sinks could lead to a reduction in fossil fuel consumption and CO2 emissions. Relevant industrial subsectors for using 250 °C power plant-sourced steam are determined based on empirical data at a 5-digit level of disaggregation of NACE revision 2 (including e.g. pulp & paper and basic organic chemicals). The regional and sectoral distribution of relevant facilities is then analysed using spatial mapping methods. Lastly, a techno-economic model is built to assess the feasibility of transferring steam sourced from nuclear plants to industrial users. Compare to on-site steam generation, power plant-sourced steam supply could reduce energy supply costs and CO2 emissions in locations close to these plants. Optimum relocation of factories could make steam exchanges more cost-effective, and such considerations should be incorporated in future local planning strategies.",Energy symbiosis | France | Industry | Nuclear | Spatial analysis | Techno-economic modelling,5,0,,,,undefined,
2-s2.0-85048599247,10.3390/su10062053,,,Psychosocial traits characterizing EV adopters' profiles: The case of Tenerife (Canary Islands),ar,Article,Rodríguez-Brito M.G.,60106247;60106066;60003044;114686095,Réseaux Innovation Territoires et Mondialisation;Laboratoire Génie Industriel;Universidad de la Laguna;Institut VEDECOM,Sceaux;Chatenay-Malabry;San Cristobal de La Laguna;Versailles,France;France;Spain;France,4,"Rodríguez-Brito, Maria Gracia;Ramírez-Díaz, Alfredo J.;Ramos-Real, Francisco J.;Perez, Yannick",57202516377;57191748441;6507737228;24177047000,60003044;60003044;60003044;60106247-60106066-114686095,2018-06-16,16 June 2018,Sustainability (Switzerland),,21100240100,20711050,Journal,10,6,2053,,"The aim of this paper is to analyze Rogers-system categories of electric vehicle adopters in Tenerife (Canary Islands) to highlight the psychological factors defining each category. The paper runs a model to calculate willingness to change and willingness to pay for an electric vehicle following the contingent valuation methodology. A survey performed in Tenerife Island collected data from 444 private cars drivers. The survey contained a set of questions on psychological and car-features issues, as well as other items querying the socioeconomic factors and mobility characteristics of the drivers. This paper brings key contributions to the literature. First, it uses two theoretical frameworks to define the categories of innovators from a psychosocial standpoint. Second, the results will usefully inform both policymakers and automaker marketing departments on specific actions to accelerate the uptake of electric vehicles. Our results confirm that electric vehicle adopter categories are similar in proportion and characteristics to those of Rogers' diffusion of innovation theory, and can be collapsed into two macro-groups of adopters distributed in a 50%-50% split in our sample, i.e., the earlier adopters and the later adopters.",Contingent valuation | Early adopters | Electric vehicles | Island regions | Psychosocial traits | Willingness to pay,6,1,repositoryam,Green,,undefined,
2-s2.0-85048953859,10.1177/1063293X16666311,,,Capturing the relevant problems leading to pain- and usage-driven innovations: The Dependency Structure Modeling Value Bucket algorithm,ar,Article,Yannou B.,60106017;115791750,Université Paris-Saclay;Paris Saclay Efficacité Énergétique (PS2E),Gif-sur-Yvette;Saclay,France;France,3,"Yannou, Bernard;Cluzel, François;Farel, Romain",6602469780;55099201800;55621939700,60106017;60106017;115791750,2018-06-01,1 June 2018,Concurrent Engineering Research and Applications,1063293X,26644,15312003,Journal,26,2,,131-146,"The Dependency Structure Modeling Value Bucket tool is integrated into Radical Innovation Design methodology in order to explore the front end of innovation in need seeker mode. The determination of innovation opportunities, here called value buckets, has been automated by matrix representations of dependencies among problems or pain points, usage situations, and existing solutions. Three matrices are built along the problem-setting stage of a Radical Innovation Design process. The first matrix expresses which problems occur during usage scenarios, the second how far existing solutions cover problems, and the third to what degree existing solutions are useful in usage situations. Combining these three matrices results in a matrix of value buckets, which represents the combinations of important problems which occur during characteristic usage situations and for which few existing solutions are useful or efficient. This outcome allows focused creativity workshops to be run, resulting in usage innovations with a high likelihood of market success.",dependency structure modeling | front end of innovation | need seeker innovation | pain-driven innovation | radical innovation design | radical innovation design methodology | usage-driven innovation | value bucket,6,0,repositoryam,Green,,undefined,
2-s2.0-85040599059,10.1109/TR.2017.2778804,,,Dynamic Risk Assessment Based on Statistical Failure Data and Condition-Monitoring Degradation Data,ar,Article,Zeng Z.,60106017;60023256,Université Paris-Saclay;Politecnico di Milano,Gif-sur-Yvette;Milan,France;Italy,2,"Zeng, Zhiguo;Zio, Enrico",55348807500;7005289082,60106017;60106017-60023256,2018-06-01,June 2018,IEEE Transactions on Reliability,00189529,17387,,Journal,67,2,,609-622,"Traditional quantitative risk assessment methods (e.g., event tree analysis) are static in nature, i.e., the risk indexes are assessed before operation, which prevents capturing time-dependent variations as the components and systems operate, age, fail, are repaired and changed. To address this issue, we develop a dynamic risk assessment (DRA) method that allows online estimation of risk indexes using data collected during operation. Two types of data are considered: statistical failure data, which refer to the counts of accidents or near misses from similar systems and condition-monitoring data, which come from online monitoring the degradation of the target system of interest. For this, a hierarchical Bayesian model is developed to compute the reliability of the safety barriers and a Bayesian updating algorithm, which integrates particle filtering (PF) with Markov Chain Monte Carlo, is developed to update the reliability evaluations based on both the statistical and condition-monitoring data. The updated safety barriers reliabilities, are, then, used in an event tree (ET) for consequence analysis and the risk indexes are updated accordingly. A case study on a high-flow safety system is conducted to demonstrate the developed methods. A comparison to the DRA method which only uses statistical failure data shows that by introducing condition-monitoring data on the system degradation process, it is possible to capture the system-specific characteristics, and, therefore, provide a more complete and accurate description of the risk of the target system.",Condition-monitoring | dynamic risk assessment (DRA) | event tree (ET) analysis | hierarchical Bayesian model | Markov Chain Monte Carlo (MCMC) | particle filtering (PF),59,0,repositoryam,Green,,undefined,
2-s2.0-85046042145,10.1016/j.energy.2018.03.064,S0360544218304729,,Nuclear power supply: Going against the misconceptions. Evidence of nuclear flexibility from the French experience,ar,Article,Cany C.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,4,"Cany, C.;Mansilla, C.;Mathonnière, G.;da Costa, P.",56227189700;16319064100;6505590451;55984832000,60106017;60106017;60106017;60106017,2018-05-15,15 May 2018,Energy,03605442,29348,,Journal,151,,,289-296,"In the context of power system decarbonisation, higher shares of variable renewables are usually promoted inducing higher flexibility needs. Worthwhile flexibility can be provided by a number of solutions, including baseload power modulation. Nuclear power is usually presented as poorly-flexible, and, as such, a brake to renewable development. This article aims at providing an assessment of nuclear flexibility from a technical viewpoint, based on both a literature review (theory) and industrial feedback of the French nuclear operator (practice). From the confrontation of theory and practice, the actual potential of nuclear power is analysed, both at the reactor scale and the fleet scale. The data shows that, today, nuclear reactors are flexible, and are currently operated in France as such (approximately 40% of the fleet is currently involved in load-following). They also demonstrate that there is a margin to further take advantage of this potential, by increasing the number of reactors involved in load-following operations and the number of operations realised by each reactor.",Ancillary services | Flexibility | Load-following | Nuclear power plant | Power system,45,0,,,,undefined,
2-s2.0-85043325287,10.1016/j.energy.2018.02.122,S0360544218303566,,Nuclear contribution to the penetration of variable renewable energy sources in a French decarbonised power mix,ar,Article,Cany C.,60106017,Université Paris-Saclay,Gif-sur-Yvette,France,4,"Cany, C.;Mansilla, C.;Mathonnière, G.;da Costa, P.",56227189700;16319064100;6505590451;55984832000,60106017;60106017;60106017;60106017,2018-05-01,1 May 2018,Energy,03605442,29348,,Journal,150,,,544-555,"With the aim of targeting low-carbon energy mixes, variable renewable energy sources, i.e. wind and solar, are broadly promoted worldwide. In France, nuclear is the first contributor to today's low-carbon power mix and it will, tomorrow, be challenged by the increase of variable renewable energy sources. This paper develops a prospective approach to examine the solicitations that nuclear will have to face, for several scenarios. Results show that, with the penetration of renewable energy sources, the number of extreme nuclear power ramps and amplitudes variations increase, as well as the number of annually required shut-downs/start-ups events per reactor, even if the nuclear capacity was to be lowered. Beyond 30% wind and solar penetration, complementary flexibility options will have to be leveraged.",Flexibility | Load-following | Nuclear power plant | Power system | Prospective | Variable renewables,29,0,,,,undefined,
2-s2.0-85042279209,10.1016/j.energy.2018.01.149,S0360544218301774,,Cost-benefit analysis of district heating systems using heat from nuclear plants in seven European countries,ar,Article,Leurent M.,60106017;60033191;60022085,Université Paris-Saclay;Teknologian Tutkimuskeskus VTT;Högskolan i Halmstad,Gif-sur-Yvette;Espoo;Halmstad,France;Finland;Sweden,5,"Leurent, Martin;Da Costa, Pascal;Rämä, Miika;Persson, Urban;Jasserand, Frédéric",57194009808;55984832000;52063741000;36548972000;57194012753,60106017;60106017;60033191;60022085;60106017,2018-04-15,15 April 2018,Energy,03605442,29348,,Journal,149,,,454-472,"This paper aims to evaluate and compare the potential cost savings and greenhouse gas (GHG) reduction of district heating (DH) systems using heat from nuclear combined heat and power plants (NCHP) in Europe. Fifteen DH + NCHP systems, spread throughout seven countries, are studied. The selection was made in collaboration with ‘the Ad-Hoc Expert Group on the Role and Economics of Nuclear Cogeneration in a Low Carbon Energy Future’ from the Organisation for Economic Co-operation and Development. Firstly, the linear heat density of the modelled DH networks was determined, including locations with poorly developed DH networks. A large potential for extending DH networks was identified for France and the United Kingdom despite the expected decrease in the heat demand due to building renovation. Secondly, the costs and GHG emissions of DH + NCHP systems were evaluated via a cost-benefit analysis. It concluded that 7 of the 15 projects would be cost-effective if 25% of the total urban heat demand was supplied. Implementing NCHP-based systems would reduce GHG emissions by approximately 10 Mt eCO2/a. Four additional DH + NCHP systems could become competitive if a larger share of the total demand was supplied. Finally, a sensitivity analysis was performed to evaluate the uncertainty affecting the key parameters.",Cogeneration | Cost benefit analysis | District heating | Europe | Nuclear energy,27,0,repositoryvor,Green,,undefined,
2-s2.0-85041118760,10.1080/24725854.2017.1387318,,,Blended call center with idling times during the call service,ar,Article,Legros B.,60106017;60032545;60008734,Université Paris-Saclay;EM Normandie;Vrije Universiteit Amsterdam,Gif-sur-Yvette;Le Havre;Amsterdam,France;France;Netherlands,3,"Legros, Benjamin;Jouini, Oualid;Koole, Ger",55819341000;18535501100;7003653774,60032545;60106017;60008734,2018-04-03,3 April 2018,IISE Transactions,24725854,21100794597,24725862,Journal,50,4,,279-297,"We consider a blended call center with calls arriving over time and an infinitely backlogged amount of outbound jobs. Inbound calls have a non-preemptive priority over outbound jobs. The inbound call service is characterized by three successive stages where the second one is a break; i.e., there is no required interaction between the customer and the agent for a non-negligible duration. This leads to a new opportunity to efficiently split the agent time between inbound calls and outbound jobs. We focus on the optimization of the outbound job routing to agents. The objective is to maximize the expected throughput of outbound jobs subject to a constraint on the inbound call waiting time. We develop a general framework with two parameters for the outbound job routing to agents. One parameter controls the routing between calls and the other performs the control inside a call. We then derive structural results with regard to the optimization problem and numerically illustrate them. Various guidelines to call center managers are provided. In particular, we prove for the optimal routing that at least one of the two outbound job routing parameters has an extreme value.",blending | Call centers | Markov chains | optimization | performance evaluation | queueing systems | routing | task overlapping | waiting times,7,0,repositoryam,Green,,undefined,
